PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
13758--SL-8 R/B,17160--SL-8 R/B,0.0153328472222,2019-01-14 00:22:04.758000,4.19735829147,-4.15080721366,0.330956176453,-0.528284119825,12.6316765746,0.0452617790949,10.8605880801,6.45018069601,-76.091862315,88.3321179316,1005.38056057,2019-01-13 17:46:49,2019-01-13 23:22:04,975,975,2019-01-15 00:00:00,
23604--SL-8 R/B,9061--COSMOS 846,0.0189203819444,2019-01-14 00:27:14.721000,2.11464824882,1.23203484745,-0.251110988876,-1.70022663847,14.5172466498,-0.0021791576779,14.3609097881,-2.12478601256,-32.7521870753,152.758049466,1009.88468003,2019-01-13 18:10:56,2019-01-13 21:21:28,975,975,2019-01-15 00:00:00,
21876--SL-8 R/B,15505--COSMOS 1627,0.036770775463,2019-01-14 00:52:56.995000,3.34146736211,-1.74355955839,-0.827939548434,2.7276217301,14.0532608066,-0.041483849518,13.4542749277,4.05892899151,64.8307380384,-61.9927049105,1013.87844328,2019-01-13 18:02:51,2019-01-13 19:26:27,975,975,2019-01-15 00:00:00,
14451--SL-8 R/B,28381--SL-8 R/B,0.134590474537,2019-01-14 03:13:48.617000,4.67977186404,-4.64662091538,0.0991974161421,0.547118488855,14.4685001501,0.00691017971666,14.2443273485,-2.53704300916,45.7026324546,112.333587807,994.203454571,2019-01-13 19:36:31,2019-01-13 20:18:03,975,975,2019-01-15 00:00:00,
11379--SL-8 R/B,14679--COSMOS 1535,0.142662199074,2019-01-14 03:25:26.014000,4.87947093217,-0.879216775744,-2.45420879014,4.12469073429,12.6258259873,0.0173078449658,10.8487945402,6.45870260379,-76.2162469632,44.7529244128,1006.51281265,2019-01-13 17:39:18,2019-01-13 22:58:19,975,975,2019-01-15 00:00:00,
11681--SL-8 R/B,15930--COSMOS 1670,0.161619895833,2019-01-14 03:52:43.959000,2.56133826698,1.52479820909,2.01988823266,-0.394329389019,2.77383369961,-0.00811568375259,0.53736091935,2.72127374057,32.8369492193,179.787493637,1006.50911544,2019-01-13 22:44:14,2019-01-13 22:29:47,975,975,2019-01-15 00:00:00,
7350--SL-8 R/B,23463--TSIKADA,0.204232037037,2019-01-14 04:54:05.648000,3.48823310015,3.01803185112,0.964738914217,-1.4589491883,12.3299399738,-0.012949338006,10.2966559407,6.78278176802,77.1461010909,-179.316281839,977.426010692,2019-01-13 21:48:02,2019-01-14 03:19:21,975,975,2019-01-15 00:00:00,
10514--METEOR 2-3,14452--METEOR 2-10,0.206444421296,2019-01-14 04:57:16.798000,3.77728482236,3.50957799388,0.285059509031,1.36729075561,14.46204716,0.0030315833423,14.1557924924,-2.96046242677,-41.8233158751,19.2384939009,887.483362545,2019-01-14 03:54:24,2019-01-13 22:25:19,850N,LEO,2019-01-15 00:00:00,
14451--SL-8 R/B,28381--SL-8 R/B,0.207194212963,2019-01-14 04:58:21.580000,4.76311334084,-4.6660994412,-0.165819632875,-0.941949336139,14.4685761903,0.00721056378985,14.2444059833,-2.5370343249,45.7352580031,86.0622142261,994.163537258,2019-01-13 19:36:31,2019-01-13 20:18:03,975,975,2019-01-15 00:00:00,
14680--SL-8 R/B,15359--COSMOS 1605,0.213770277778,2019-01-14 05:07:49.752000,3.82914173087,2.70602375097,-2.62437161748,-0.672633234144,3.50882770113,-0.0388008874053,0.833531587508,-3.40816540385,82.7769167626,-112.070132484,1013.51594129,2019-01-13 21:57:45,2019-01-13 22:00:17,975,975,2019-01-15 00:00:00,
22676--SL-8 R/B,23431--COSMOS 2298,0.219709201389,2019-01-14 05:16:22.875000,2.60996635105,-1.60514032574,0.621201043268,1.96202909054,14.2213640483,0.00935579845816,13.5603758889,-4.28524370527,-24.2623144441,-156.792862034,791.582234636,2019-01-13 21:37:27,2019-01-14 03:42:42,775,775,2019-01-15 00:00:00,
