PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
16864--SL-8 R/B,18095--COSMOS 1850,0.00485212962963,2016-05-31 00:06:59.224000,0.866511443639,-0.752507291401,0.14236497585,-0.405348087449,14.0903957931,-0.00317671979021,13.2924615425,4.6743673,34.1049121185,-158.785832617,776.188839458,2016-05-30 22:17:05,2016-05-30 20:38:10,775,775,2016-05-31 00:00:00,
33397--SL-24 R/B,16181--COSMOS 1697,0.0216021180556,2016-05-31 00:31:06.423000,2.32175067965,-0.172566409173,1.86855674282,1.36720252769,8.79308619068,0.250010789904,5.20516469132,-7.08252214242,65.2583299301,27.335241648,852.221279772,2016-05-30 19:03:58,2016-05-30 13:49:32,LEO,850,2016-05-31 00:00:00,
15930--COSMOS 1670,17290--METEOR 2-15,0.0359749652778,2016-05-31 00:51:48.237000,4.38558619281,2.44828405664,1.70927193583,-3.21211159238,13.0497526735,-0.065456010097,11.5401665643,6.09231614546,52.1016617484,74.3162686656,958.126386277,2016-05-30 23:28:03,2016-05-30 14:24:28,975,975N,2016-05-31 00:00:00,
9062--SL-8 R/B,6828--COSMOS 586,0.0413426967593,2016-05-31 00:59:32.009000,1.1000023418,0.12999386654,-0.484979745403,-0.978724370382,13.1949594198,-0.032218783705,11.8197665442,-5.86506904299,74.0241964337,124.213927965,988.058030645,2016-05-30 18:03:17,2016-05-30 16:11:39,975,975,2016-05-31 00:00:00,
6323--COSMOS 540,18585--COSMOS 1898,0.0520315046296,2016-05-31 01:14:55.522000,4.21781246259,-1.46659093648,3.93698445842,0.37310369714,1.4235015166,-0.00563051385885,0.132216972458,-1.41733677624,74.0428888509,173.748112005,780.80753156,2016-05-30 21:28:41,2016-05-30 21:29:10,775,775,2016-05-31 00:00:00,
15056--SL-8 R/B,25893--SL-8 R/B,0.0566164930556,2016-05-31 01:21:31.665000,2.70135094569,-2.2924784303,1.18783840038,-0.79427924118,8.13024707097,-0.00492960185269,4.51200079471,6.76333807839,-81.5461520371,-84.1916636526,1024.48608105,2016-05-30 19:21:30,2016-05-30 02:03:35,975,975,2016-05-31 00:00:00,
14546--COSMOS 1513,15505--COSMOS 1627,0.0598078819444,2016-05-31 01:26:07.401000,1.93328412581,1.90695104943,-0.0464844462134,-0.314586081123,14.5523752555,0.0506931331596,14.4392922376,-1.80994349675,-8.58190414131,-20.8416011261,1013.48965719,2016-05-30 21:20:49,2016-05-30 20:54:34,975,975,2016-05-31 00:00:00,
13027--COSMOS 1331,14240--COSMOS 1486,0.0613069097222,2016-05-31 01:28:16.917000,3.05949644249,1.55525410757,1.14419225727,-2.37329459211,13.4507794954,-0.0377323691571,12.125362008,5.82216810795,50.7621280253,165.8752412,790.743319948,2016-05-30 22:13:56,2016-05-30 22:10:45,775,775,2016-05-31 00:00:00,
12836--SL-8 R/B,27534--NADEZHDA 7,0.0937173611111,2016-05-31 02:14:57.180000,1.04194327142,0.696996509988,-0.175869276979,-0.754262317326,14.3714209511,0.0135765723493,13.9970683098,-3.25877807768,57.2378372857,-110.389787687,976.158822288,2016-05-30 22:42:54,2016-05-30 14:17:47,975,975,2016-05-31 00:00:00,
16494--SL-8 R/B,6019--COSMOS 489,0.095208125,2016-05-31 02:17:05.982000,3.44294076588,-0.109590207336,-3.16455867251,1.35181341614,5.77976152364,-0.0216017239011,2.27093476029,5.31488776459,73.1780810737,96.7799524948,1000.66009321,2016-05-30 22:57:34,2016-05-30 21:23:02,975,975,2016-05-31 00:00:00,
14546--COSMOS 1513,15505--COSMOS 1627,0.132616898148,2016-05-31 03:10:58.100000,2.24476014933,2.04391407623,-0.122258663024,-0.920008802296,14.552416856,0.0507844946153,14.4393317894,-1.80995987838,-8.56234428341,-47.1809405368,1013.53613681,2016-05-30 21:20:49,2016-05-30 20:54:34,975,975,2016-05-31 00:00:00,
6019--COSMOS 489,12091--COSMOS 1226,0.166517974537,2016-05-31 03:59:47.153000,0.845257722779,-0.660081937853,0.319033653698,-0.420678001618,11.7551864431,0.0330780911946,9.3921259658,7.06903699197,69.9429134882,51.6568794118,998.409154774,2016-05-30 21:23:02,2016-05-30 17:39:41,975,975,2016-05-31 00:00:00,
19325--SL-8 R/B,8419--COSMOS 778,0.179978564815,2016-05-31 04:19:10.148000,0.509109067759,-0.463337031015,0.0294155818188,0.208915203159,14.5974513442,-0.00999015549399,14.4476425575,-2.08593156058,31.0944317909,168.551380326,970.817152971,2016-05-30 22:54:33,2016-05-30 21:19:16,975,975,2016-05-31 00:00:00,
